* L'enseignant s'est rendu compte ce que pendant que l'élève étudiait pour le test avec beaucoup d'enthousiasme la tempête s'est déroulée .;* Le policier a découvert ce qu'après que le condamné a introduit clandestinement une arme à feu dans la prison l'émeute a éclaté .;* Le propriétaire du magasin s'est rendu compte ce qu'après que le serveur a placé une bougie près de la nappe le feu a commencé .;* Le comité a demandé ce qu'avant que le banquier ne vende une hypothèque avec un crédit défectueux le règlement entre en vigueur .;* Le premier partenaire a dit ce que pendant que le marin tirait une corde de toutes ses forces le capitaine serrait la roue .;* Le journal a déclaré ce qu'après que le footballeur a marqué un but durant le championnat les fans se sont révoltés .;* Le mari a vu ce qu'après que la femme de ménage a cassé un vase dans le couloir la femme s'est coupé le pied . ;* L'administrateur a découvert ce qu'après que les étudiants ont écrit sur la philosophie pour leur mémoire le professeur était impressionné .;* Ma mère s'est souvenue ce qu'après que le pompier a sauvé son chat de l'immeuble en flammes la dame a failli avoir une crise cardiaque .;* Notre ami a dit ce qu'avant que le client offre la nouvelle voiture à crédit le vendeur avait fait un calcul rapide .;* Le mémoire a raconté ce que pendant que la joueuse de tennis pensait à son service avant le match l'entraîneur a pris un verre d'eau .;* Votre père a remarqué ce que pendant que l'auteur signait un exemplaire de son livre après la lecture les reporters prenaient des photos .;* Le rapport a décrit ce qu'après que le gardien du zoo a perdu la trace d'un kangourou au zoo la police a réagi rapidement .;* Le journaliste a déclaré ce que pendant que les citoyens parlaient d'un nouveau projet de loi à la réunion de la mairie le maire fumait un cigare .;* L'assistant s'est rendu compte ce que pendant que l'infirmière réconfortait le patient dans la salle d'attente le médecin faisait une sieste .;* Votre ami a dit ce qu'après que le bibliothécaire a placé le livre sur la mauvaise étagère le patron s'est fâché.;* Le témoin s'est rendu compte ce que pendant que les avocats déchiraient les documents tard dans la nuit les stagiaires faisaient du café .;* L'article disait ce que pendant que le chef préparait la soupe avant la ruée du dîner le serveur mettait la table .;* La compagnie d'assurance a conclu ce qu'après que le chauffeur de taxi a heurté le cerf pendant qu'il conduisait imprudemment le camionneur a dévié .;* Le directeur du musée s'est rendu compte ce que pendant que le cambrioleur volait le tableau la nuit dernière le gardien de sécurité somnolait .
* L'enseignant s'est rendu compte ce que pendant que l'élève étudiait pour avec beaucoup d'enthousiasme la tempête s'est déroulée . ;* Le policier a découvert ce qu'après que le condamné a introduit clandestinement dans la prison l'émeute a éclaté . ;* Le propriétaire du magasin s'est rendu compte ce qu'après que le serveur a placé près de la nappe le feu a commencé . ;* Le comité a demandé ce qu'avant que le banquier ne vende avec un crédit défectueux le règlement entre en vigueur . ;* Le premier partenaire a dit ce que pendant que le marin tirait de toutes ses forces le capitaine serrait la roue . ;* Le journal a déclaré ce qu'après que le footballeur a marqué durant le championnat les fans se sont révoltés . ;* Le mari a vu ce qu'après que la femme de ménage a cassé dans le couloir la femme s'est coupé le pied . ;* L'administrateur a découvert ce qu'après que les étudiants ont écrit sur pour leur mémoire le professeur était impressionné . ;* Ma mère s'est souvenue ce qu'après que le pompier a sauvé de l'immeuble en flammes la dame a failli avoir une crise cardiaque . ;* Notre ami a dit ce qu'avant que le client offre à crédit le vendeur avait fait un calcul rapide . ;* Le mémoire a raconté ce que pendant que la joueuse de tennis pensait à avant le match l'entraîneur a pris un verre d'eau . ;* Votre père a remarqué ce que pendant que l'auteur signait après la lecture les reporters prenaient des photos . ;* Le rapport a décrit ce qu'après que le gardien du zoo a perdu la trace de au zoo la police a réagi rapidement . ;* Le journaliste a déclaré ce que pendant que les citoyens parlaient de à la réunion de la mairie le maire fumait un cigare ;* L'assistant s'est rendu compte ce que pendant que l'infirmière réconfortait dans la salle d'attente le médecin faisait une sieste . ;* Votre ami a dit ce qu'après que le bibliothécaire a placé sur la mauvaise étagère le patron s'est fâché. ;* Le témoin s'est rendu compte ce que pendant que les avocats déchiraient tard dans la nuit les stagiaires faisaient du café . ;* L'article disait ce que pendant que le chef préparait avant la ruée du dîner le serveur mettait la table . ;* La compagnie d'assurance a conclu ce qu'après que le chauffeur de taxi a heurté pendant qu'il conduisait imprudemment le camionneur a dévié . ;* Le directeur du musée s'est rendu compte ce que pendant que le cambrioleur volait la nuit dernière le gardien de sécurité somnolait . 
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
185;;;;;;;;;;;;;;;;;;;
