5;5;anglais;BERT;The first mate said;that;;the sailor;in the rain jacket;hauled;a line;with all his might;
5;6;anglais;BERT;The first mate said;that;;the sailor;in the rain jacket;hauled;a line;with all his might;
5;7;anglais;BERT;The first mate said;what;;the sailor;in the rain jacket;hauled;a line;with all his might;
5;8;anglais;BERT;The first mate said;what;;the sailor;in the rain jacket;hauled;a line;with all his might;
5;9;anglais;BERT;The first mate said;that;while;the sailor;;hauled;a line;with all his might;the captain gripped the wheel
5;10;anglais;BERT;The first mate said;that;while;the sailor;;hauled;a line;with all his might;the captain gripped the wheel
5;11;anglais;BERT;The first mate said;what;while;the sailor;;hauled;a line;with all his might;the captain gripped the wheel
5;12;anglais;BERT;The first mate said;what;while;the sailor;;hauled;a line;with all his might;the captain gripped the wheel
6;1;anglais;BERT;The newspaper said;that;;the soccer player;;scored;a goal;during the championship;
6;2;anglais;BERT;The newspaper said;that;;the soccer player;;scored;a goal;during the championship;
6;3;anglais;BERT;The newspaper said;what;;the soccer player;;scored;a goal;during the championship;
6;4;anglais;BERT;The newspaper said;what;;the soccer player;;scored;a goal;during the championship;
6;5;anglais;BERT;The newspaper said;that;;the soccer player;from the rival team;scored;a goal;during the championship;
6;6;anglais;BERT;The newspaper said;that;;the soccer player;from the rival team;scored;a goal;during the championship;
6;7;anglais;BERT;The newspaper said;what;;the soccer player;from the rival team;scored;a goal;during the championship;
6;8;anglais;BERT;The newspaper said;what;;the soccer player;from the rival team;scored;a goal;during the championship;
6;9;anglais;BERT;The newspaper said;that;after;the soccer player;;scored;a goal;during the championship;the fans rioted
6;10;anglais;BERT;The newspaper said;that;after;the soccer player;;scored;a goal;during the championship;the fans rioted
6;11;anglais;BERT;The newspaper said;what;after;the soccer player;;scored;a goal;during the championship;the fans rioted
6;12;anglais;BERT;The newspaper said;what;after;the soccer player;;scored;a goal;during the championship;the fans rioted
7;1;anglais;BERT;The husband saw;that;;the maid;;broke;a vase;in the hallway;
7;2;anglais;BERT;The husband saw;that;;the maid;;broke;a vase;in the hallway;
7;3;anglais;BERT;The husband saw;what;;the maid;;broke;a vase;in the hallway;
7;4;anglais;BERT;The husband saw;what;;the maid;;broke;a vase;in the hallway;
7;5;anglais;BERT;The husband saw;that;;the maid;from the new cleaning service;broke;a vase;in the hallway;
7;6;anglais;BERT;The husband saw;that;;the maid;from the new cleaning service;broke;a vase;in the hallway;
7;7;anglais;BERT;The husband saw;what;;the maid;from the new cleaning service;broke;a vase;in the hallway;
7;8;anglais;BERT;The husband saw;what;;the maid;from the new cleaning service;broke;a vase;in the hallway;
7;9;anglais;BERT;The husband saw;that;after;the maid;;broke;a vase;in the hallway;the woman cut her foot
7;10;anglais;BERT;The husband saw;that;after;the maid;;broke;a vase;in the hallway;the woman cut her foot
7;11;anglais;BERT;The husband saw;what;after;the maid;;broke;a vase;in the hallway;the woman cut her foot
7;12;anglais;BERT;The husband saw;what;after;the maid;;broke;a vase;in the hallway;the woman cut her foot
8;1;anglais;BERT;The administrator discovered;that;;the students;;wrote about;philosophy;for their term paper;
8;2;anglais;BERT;The administrator discovered;that;;the students;;wrote about;philosophy;for their term paper;
8;3;anglais;BERT;The administrator discovered;what;;the students;;wrote about;philosophy;for their term paper;
8;4;anglais;BERT;The administrator discovered;what;;the students;;wrote about;philosophy;for their term paper;
8;5;anglais;BERT;The administrator discovered;that;;the students;who were all very diligent;wrote about;philosophy;for their term paper;
8;6;anglais;BERT;The administrator discovered;that;;the students;who were all very diligent;wrote about;philosophy;for their term paper;
8;7;anglais;BERT;The administrator discovered;what;;the students;who were all very diligent;wrote about;philosophy;for their term paper;
8;8;anglais;BERT;The administrator discovered;what;;the students;who were all very diligent;wrote about;philosophy;for their term paper;
8;9;anglais;BERT;The administrator discovered;that;after;the students;;wrote about;philosophy;for their term paper;the professor was impressed
8;10;anglais;BERT;The administrator discovered;that;after;the students;;wrote about;philosophy;for their term paper;the professor was impressed
8;11;anglais;BERT;The administrator discovered;what;after;the students;;wrote about;philosophy;for their term paper;the professor was impressed
8;12;anglais;BERT;The administrator discovered;what;after;the students;;wrote about;philosophy;for their term paper;the professor was impressed
9;1;anglais;BERT;My mother recalled;that;;the fireman;;rescued;her cat;from the burning building;
9;2;anglais;BERT;My mother recalled;that;;the fireman;;rescued;her cat;from the burning building;
9;3;anglais;BERT;My mother recalled;what;;the fireman;;rescued;her cat;from the burning building;
9;4;anglais;BERT;My mother recalled;what;;the fireman;;rescued;her cat;from the burning building;
9;5;anglais;BERT;My mother recalled;that;;the fireman;who only recently started working for the department;rescued;her cat;from the burning building;
9;6;anglais;BERT;My mother recalled;that;;the fireman;who only recently started working for the department;rescued;her cat;from the burning building;
9;7;anglais;BERT;My mother recalled;what;;the fireman;who only recently started working for the department;rescued;her cat;from the burning building;
9;8;anglais;BERT;My mother recalled;what;;the fireman;who only recently started working for the department;rescued;her cat;from the burning building;
9;9;anglais;BERT;My mother recalled;that;after;the fireman;;rescued;her cat;from the burning building;lady nearly had a heart attack
9;10;anglais;BERT;My mother recalled;that;after;the fireman;;rescued;her cat;from the burning building;lady nearly had a heart attack
9;11;anglais;BERT;My mother recalled;what;after;the fireman;;rescued;her cat;from the burning building;lady nearly had a heart attack
9;12;anglais;BERT;My mother recalled;what;after;the fireman;;rescued;her cat;from the burning building;lady nearly had a heart attack
10;1;anglais;BERT;Our friend said;that;;the customer;;offered to by;the new car;on credit;
10;2;anglais;BERT;Our friend said;that;;the customer;;offered to by;the new car;on credit;
10;3;anglais;BERT;Our friend said;what;;the customer;;offered to by;the new car;on credit;
10;4;anglais;BERT;Our friend said;what;;the customer;;offered to by;the new car;on credit;
10;5;anglais;BERT;Our friend said;that;;the customer;who had never owned a vehicle before;offered to by;the new car;on credit;
10;6;anglais;BERT;Our friend said;that;;the customer;who had never owned a vehicle before;offered to by;the new car;on credit;
10;7;anglais;BERT;Our friend said;what;;the customer;who had never owned a vehicle before;offered to by;the new car;on credit;
10;8;anglais;BERT;Our friend said;what;;the customer;who had never owned a vehicle before;offered to by;the new car;on credit;
10;9;anglais;BERT;Our friend said;that;before;the customer;;offered to by;the new car;on credit;the salesman made a quick calculation
10;10;anglais;BERT;Our friend said;that;before;the customer;;offered to by;the new car;on credit;the salesman made a quick calculation
10;11;anglais;BERT;Our friend said;what;before;the customer;;offered to by;the new car;on credit;the salesman made a quick calculation
10;12;anglais;BERT;Our friend said;what;before;the customer;;offered to by;the new car;on credit;the salesman made a quick calculation
11;1;anglais;BERT;The memoir recounted;that;;the tennis player;;was thinking about;her serve;before the match;
11;2;anglais;BERT;The memoir recounted;that;;the tennis player;;was thinking about;her serve;before the match;
11;3;anglais;BERT;The memoir recounted;what;;the tennis player;;was thinking about;her serve;before the match;
11;4;anglais;BERT;The memoir recounted;what;;the tennis player;;was thinking about;her serve;before the match;
11;5;anglais;BERT;The memoir recounted;that;;the tennis player;who hoped to win the grand island tournament;was thinking about;her serve;before the match;
11;6;anglais;BERT;The memoir recounted;that;;the tennis player;who hoped to win the grand island tournament;was thinking about;her serve;before the match;
11;7;anglais;BERT;The memoir recounted;what;;the tennis player;who hoped to win the grand island tournament;was thinking about;her serve;before the match;
11;8;anglais;BERT;The memoir recounted;what;;the tennis player;who hoped to win the grand island tournament;was thinking about;her serve;before the match;
11;9;anglais;BERT;The memoir recounted;that;while;the tennis player;;was thinking about;her serve;before the match;the coach took a drink of water
11;10;anglais;BERT;The memoir recounted;that;while;the tennis player;;was thinking about;her serve;before the match;the coach took a drink of water
11;11;anglais;BERT;The memoir recounted;what;while;the tennis player;;was thinking about;her serve;before the match;the coach took a drink of water
11;12;anglais;BERT;The memoir recounted;what;while;the tennis player;;was thinking about;her serve;before the match;the coach took a drink of water
12;1;anglais;BERT;Your father noticed;that;;the author;;signed;a copy of his book;after the reading;
12;2;anglais;BERT;Your father noticed;that;;the author;;signed;a copy of his book;after the reading;
12;3;anglais;BERT;Your father noticed;what;;the author;;signed;a copy of his book;after the reading;
12;4;anglais;BERT;Your father noticed;what;;the author;;signed;a copy of his book;after the reading;
12;5;anglais;BERT;Your father noticed;that;;the author;who the fans adored ;signed;a copy of his book;after the reading;
12;6;anglais;BERT;Your father noticed;that;;the author;who the fans adored ;signed;a copy of his book;after the reading;
12;7;anglais;BERT;Your father noticed;what;;the author;who the fans adored ;signed;a copy of his book;after the reading;
12;8;anglais;BERT;Your father noticed;what;;the author;who the fans adored ;signed;a copy of his book;after the reading;
12;9;anglais;BERT;Your father noticed;that;while;the author;;signed;a copy of his book;after the reading;the reporters took photographs
12;10;anglais;BERT;Your father noticed;that;while;the author;;signed;a copy of his book;after the reading;the reporters took photographs
12;11;anglais;BERT;Your father noticed;what;while;the author;;signed;a copy of his book;after the reading;the reporters took photographs
12;12;anglais;BERT;Your father noticed;what;while;the author;;signed;a copy of his book;after the reading;the reporters took photographs
13;1;anglais;BERT;The report described;that;;the zoo keeper;;lost track of;a kangaroo;at the zoo;
13;2;anglais;BERT;The report described;that;;the zoo keeper;;lost track of;a kangaroo;at the zoo;
13;3;anglais;BERT;The report described;what;;the zoo keeper;;lost track of;a kangaroo;at the zoo;
13;4;anglais;BERT;The report described;what;;the zoo keeper;;lost track of;a kangaroo;at the zoo;
13;5;anglais;BERT;The report described;that;;the zoo keeper;who was sleeping on the job;lost track of;a kangaroo;at the zoo;
13;6;anglais;BERT;The report described;that;;the zoo keeper;who was sleeping on the job;lost track of;a kangaroo;at the zoo;
13;7;anglais;BERT;The report described;what;;the zoo keeper;who was sleeping on the job;lost track of;a kangaroo;at the zoo;
13;8;anglais;BERT;The report described;what;;the zoo keeper;who was sleeping on the job;lost track of;a kangaroo;at the zoo;
13;9;anglais;BERT;The report described;that;after;the zoo keeper;;lost track of;a kangaroo;at the zoo;the police responded quickly
13;10;anglais;BERT;The report described;that;after;the zoo keeper;;lost track of;a kangaroo;at the zoo;the police responded quickly
13;11;anglais;BERT;The report described;what;after;the zoo keeper;;lost track of;a kangaroo;at the zoo;the police responded quickly
13;12;anglais;BERT;The report described;what;after;the zoo keeper;;lost track of;a kangaroo;at the zoo;the police responded quickly
14;1;anglais;BERT;The reporter said;that;;the citizens;;talked about;a new bill;at the town hall meeting;
14;2;anglais;BERT;The reporter said;that;;the citizens;;talked about;a new bill;at the town hall meeting;
14;3;anglais;BERT;The reporter said;what;;the citizens;;talked about;a new bill;at the town hall meeting;
14;4;anglais;BERT;The reporter said;what;;the citizens;;talked about;a new bill;at the town hall meeting;
14;5;anglais;BERT;The reporter said;that;;the citizens;who cared about civic engagement;talked about;a new bill;at the town hall meeting;
14;6;anglais;BERT;The reporter said;that;;the citizens;who cared about civic engagement;talked about;a new bill;at the town hall meeting;
14;7;anglais;BERT;The reporter said;what;;the citizens;who cared about civic engagement;talked about;a new bill;at the town hall meeting;
14;8;anglais;BERT;The reporter said;what;;the citizens;who cared about civic engagement;talked about;a new bill;at the town hall meeting;
14;9;anglais;BERT;The reporter said;that;while;the citizens;;talked about;a new bill;at the town hall meeting;the mayor smoked a cigar
14;10;anglais;BERT;The reporter said;that;while;the citizens;;talked about;a new bill;at the town hall meeting;the mayor smoked a cigar
14;11;anglais;BERT;The reporter said;what;while;the citizens;;talked about;a new bill;at the town hall meeting;the mayor smoked a cigar
14;12;anglais;BERT;The reporter said;what;while;the citizens;;talked about;a new bill;at the town hall meeting;the mayor smoked a cigar
15;1;anglais;BERT;The assistant realized;that;;the nurse;;comforted;the patient;in the waiting room;
15;2;anglais;BERT;The assistant realized;that;;the nurse;;comforted;the patient;in the waiting room;
15;3;anglais;BERT;The assistant realized;what;;the nurse;;comforted;the patient;in the waiting room;
15;4;anglais;BERT;The assistant realized;what;;the nurse;;comforted;the patient;in the waiting room;
15;5;anglais;BERT;The assistant realized;that;;the nurse;in the white uniform;comforted;the patient;in the waiting room;
15;6;anglais;BERT;The assistant realized;that;;the nurse;in the white uniform;comforted;the patient;in the waiting room;
15;7;anglais;BERT;The assistant realized;what;;the nurse;in the white uniform;comforted;the patient;in the waiting room;
15;8;anglais;BERT;The assistant realized;what;;the nurse;in the white uniform;comforted;the patient;in the waiting room;
15;9;anglais;BERT;The assistant realized;that;while;the nurse;;comforted;the patient;in the waiting room;the doctor napped
15;10;anglais;BERT;The assistant realized;that;while;the nurse;;comforted;the patient;in the waiting room;the doctor napped
15;11;anglais;BERT;The assistant realized;what;while;the nurse;;comforted;the patient;in the waiting room;the doctor napped
15;12;anglais;BERT;The assistant realized;what;while;the nurse;;comforted;the patient;in the waiting room;the doctor napped
16;1;anglais;BERT;Your friend said;that;;the librarian;;placed;the book;on the wrong shelf;
16;2;anglais;BERT;Your friend said;that;;the librarian;;placed;the book;on the wrong shelf;
16;3;anglais;BERT;Your friend said;what;;the librarian;;placed;the book;on the wrong shelf;
16;4;anglais;BERT;Your friend said;what;;the librarian;;placed;the book;on the wrong shelf;
16;5;anglais;BERT;Your friend said;that;;the librarian;in the thick plastic glasses ;placed;the book;on the wrong shelf;
16;6;anglais;BERT;Your friend said;that;;the librarian;in the thick plastic glasses ;placed;the book;on the wrong shelf;
16;7;anglais;BERT;Your friend said;what;;the librarian;in the thick plastic glasses ;placed;the book;on the wrong shelf;
16;8;anglais;BERT;Your friend said;what;;the librarian;in the thick plastic glasses ;placed;the book;on the wrong shelf;
16;9;anglais;BERT;Your friend said;that;after;the librarian;;placed;the book;on the wrong shelf;the patron got angry
16;10;anglais;BERT;Your friend said;that;after;the librarian;;placed;the book;on the wrong shelf;the patron got angry
16;11;anglais;BERT;Your friend said;what;after;the librarian;;placed;the book;on the wrong shelf;the patron got angry
16;12;anglais;BERT;Your friend said;what;after;the librarian;;placed;the book;on the wrong shelf;the patron got angry
17;1;anglais;BERT;The witness realized;that;;the lawyers;;shredded;the documents;late at night;
17;2;anglais;BERT;The witness realized;that;;the lawyers;;shredded;the documents;late at night;
17;3;anglais;BERT;The witness realized;what;;the lawyers;;shredded;the documents;late at night;
17;4;anglais;BERT;The witness realized;what;;the lawyers;;shredded;the documents;late at night;
17;5;anglais;BERT;The witness realized;that;;the lawyers;in dark suits and ties;shredded;the documents;late at night;
17;6;anglais;BERT;The witness realized;that;;the lawyers;in dark suits and ties;shredded;the documents;late at night;
17;7;anglais;BERT;The witness realized;what;;the lawyers;in dark suits and ties;shredded;the documents;late at night;
17;8;anglais;BERT;The witness realized;what;;the lawyers;in dark suits and ties;shredded;the documents;late at night;
17;9;anglais;BERT;The witness realized;that;while;the lawyers;;shredded;the documents;late at night;the interns made coffee
17;10;anglais;BERT;The witness realized;that;while;the lawyers;;shredded;the documents;late at night;the interns made coffee
17;11;anglais;BERT;The witness realized;what;while;the lawyers;;shredded;the documents;late at night;the interns made coffee
17;12;anglais;BERT;The witness realized;what;while;the lawyers;;shredded;the documents;late at night;the interns made coffee
18;1;anglais;BERT;The article said;that;;the chef;;prepared;the soup;before the dinner rush;
18;2;anglais;BERT;The article said;that;;the chef;;prepared;the soup;before the dinner rush;
18;3;anglais;BERT;The article said;what;;the chef;;prepared;the soup;before the dinner rush;
18;4;anglais;BERT;The article said;what;;the chef;;prepared;the soup;before the dinner rush;
18;5;anglais;BERT;The article said;that;;the chef;who was originally from France;prepared;the soup;before the dinner rush;
18;6;anglais;BERT;The article said;that;;the chef;who was originally from France;prepared;the soup;before the dinner rush;
18;7;anglais;BERT;The article said;what;;the chef;who was originally from France;prepared;the soup;before the dinner rush;
18;8;anglais;BERT;The article said;what;;the chef;who was originally from France;prepared;the soup;before the dinner rush;
18;9;anglais;BERT;The article said;that;while;the chef;;prepared;the soup;before the dinner rush;the waiter set the table
18;10;anglais;BERT;The article said;that;while;the chef;;prepared;the soup;before the dinner rush;the waiter set the table
18;11;anglais;BERT;The article said;what;while;the chef;;prepared;the soup;before the dinner rush;the waiter set the table
18;12;anglais;BERT;The article said;what;while;the chef;;prepared;the soup;before the dinner rush;the waiter set the table
19;1;anglais;BERT;The insurance company concluded;that;;the taxi driver;;hit;the deer;while driving recklessly;
19;2;anglais;BERT;The insurance company concluded;that;;the taxi driver;;hit;the deer;while driving recklessly;
19;3;anglais;BERT;The insurance company concluded;what;;the taxi driver;;hit;the deer;while driving recklessly;
19;4;anglais;BERT;The insurance company concluded;what;;the taxi driver;;hit;the deer;while driving recklessly;
19;5;anglais;BERT;The insurance company concluded;that;;the taxi driver;in the checkered cap;hit;the deer;while driving recklessly;
19;6;anglais;BERT;The insurance company concluded;that;;the taxi driver;in the checkered cap;hit;the deer;while driving recklessly;
19;7;anglais;BERT;The insurance company concluded;what;;the taxi driver;in the checkered cap;hit;the deer;while driving recklessly;
19;8;anglais;BERT;The insurance company concluded;what;;the taxi driver;in the checkered cap;hit;the deer;while driving recklessly;
19;9;anglais;BERT;The insurance company concluded;that;after;the taxi driver;;hit;the deer;while driving recklessly;the trucker swerved
19;10;anglais;BERT;The insurance company concluded;that;after;the taxi driver;;hit;the deer;while driving recklessly;the trucker swerved
19;11;anglais;BERT;The insurance company concluded;what;after;the taxi driver;;hit;the deer;while driving recklessly;the trucker swerved
19;12;anglais;BERT;The insurance company concluded;what;after;the taxi driver;;hit;the deer;while driving recklessly;the trucker swerved
20;1;anglais;BERT;The museum director realized;that;;the burglar;;stole;the painting;last night;
20;2;anglais;BERT;The museum director realized;that;;the burglar;;stole;the painting;last night;
20;3;anglais;BERT;The museum director realized;what;;the burglar;;stole;the painting;last night;
20;4;anglais;BERT;The museum director realized;what;;the burglar;;stole;the painting;last night;
20;5;anglais;BERT;The museum director realized;that;;the burglar;who posed as a visitor;stole;the painting;last night;
20;6;anglais;BERT;The museum director realized;that;;the burglar;who posed as a visitor;stole;the painting;last night;
20;7;anglais;BERT;The museum director realized;what;;the burglar;who posed as a visitor;stole;the painting;last night;
20;8;anglais;BERT;The museum director realized;what;;the burglar;who posed as a visitor;stole;the painting;last night;
20;9;anglais;BERT;The museum director realized;that;while;the burglar;;stole;the painting;last night;the security guard dozed
20;10;anglais;BERT;The museum director realized;that;while;the burglar;;stole;the painting;last night;the security guard dozed
20;11;anglais;BERT;The museum director realized;what;while;the burglar;;stole;the painting;last night;the security guard dozed
20;12;anglais;BERT;The museum director realized;what;while;the burglar;;stole;the painting;last night;the security guard dozed
